age,occupation_type,income_range,urban_or_rural,credit_score,debt_to_income_ratio,premium_payment_delay_days,policy_lapse_count,annual_income,claim_amount,claim_amount_vs_income_ratio,total_previous_claims,high_value_claim_ratio,claim_frequency_last_3yrs,previous_claim_rejection_count,multi_policy_count,legal_dispute_count,previous_fraud_flag,identity_verification_score,document_mismatch_score,claim_submission_hour,geo_distance_from_registered_address,device_risk_score,IP_address_change_count,claim_submission_weekend_flag,fraud_label
47,salaried,medium,urban,703,0.47,6,0,779737,206620,0.26,4,0.54,2.0,0,2,0,0,0.77,0.16,16,0.0,0.74,1,0,0
44,salaried,medium,urban,651,0.25,5,2,735019,42030,0.06,1,0.16,0.5,0,5,0,1,0.74,0.0,22,0.0,0.4,2,0,0
57,business,high,urban,735,0.65,2,1,1000000,93539,0.09,3,0.47,1.5,1,4,0,0,0.84,0.0,10,0.0,0.22,0,0,0
32,business,low,urban,711,0.53,3,0,362193,145569,0.4,3,0.54,3.6,0,4,1,0,1.0,0.71,18,10.0,0.23,1,1,0
39,self_employed,medium,urban,700,0.52,2,2,835197,316221,0.38,1,0.25,0.4,2,3,0,0,0.96,0.0,8,36.2,0.48,2,1,0
36,salaried,low,urban,751,0.45,4,0,401777,266571,0.66,3,0.16,1.4,1,4,0,0,1.0,0.12,22,201.3,0.36,4,0,0
58,salaried,high,urban,670,0.21,5,0,1668372,168483,0.1,0,0.13,0.0,0,2,1,0,0.85,0.3,18,51.5,0.02,1,1,0
43,salaried,low,rural,794,0.33,5,1,404207,5000,0.01,3,0.32,0.0,0,3,0,0,0.93,0.21,5,38.5,0.5,0,0,0
54,salaried,medium,rural,746,0.34,5,0,667233,315751,0.47,3,0.37,0.0,0,5,0,1,1.0,0.13,19,141.4,0.84,0,0,0
54,business,medium,rural,779,0.05,5,0,796622,273428,0.34,1,0.14,0.5,1,1,0,0,0.98,0.0,4,0.0,0.92,3,0,0
31,student,medium,urban,737,0.46,3,0,817214,107962,0.13,0,0.18,1.8,0,5,0,1,0.89,0.45,6,108.0,0.35,1,1,0
34,salaried,low,rural,541,0.44,6,0,390391,150551,0.39,3,0.37,1.6,0,3,0,0,1.0,0.44,19,107.7,0.13,4,1,0
45,business,high,urban,715,0.78,3,2,1425544,185992,0.13,3,0.09,1.0,1,4,0,0,0.8,0.11,3,0.0,0.34,2,0,0
24,salaried,medium,urban,699,0.34,3,1,639453,167372,0.26,3,0.33,2.3,3,1,0,0,0.93,0.11,0,101.8,0.35,2,0,0
57,self_employed,high,urban,694,0.11,5,0,1617987,297454,0.18,1,0.13,0.5,0,4,0,0,0.88,0.21,12,94.7,0.37,1,0,0
62,self_employed,medium,rural,646,0.62,4,2,863536,330773,0.38,0,0.28,1.5,1,2,0,0,0.84,0.29,20,107.7,0.25,2,0,0
38,salaried,medium,urban,848,0.51,7,0,721944,273491,0.38,2,0.41,0.8,0,1,0,0,0.66,0.34,4,166.3,0.25,1,0,0
31,retired,high,urban,792,0.32,7,0,1828483,169490,0.09,2,0.22,0.1,0,3,0,0,0.85,0.28,6,161.1,0.35,1,0,0
52,retired,medium,urban,641,0.29,6,0,652642,165030,0.25,4,0.22,2.4,1,1,1,0,0.77,0.32,18,15.4,0.8,2,0,0
30,self_employed,low,rural,566,0.43,3,0,233314,139765,0.6,1,0.41,0.0,0,1,2,0,0.96,0.32,17,0.0,0.48,3,0,0
37,retired,low,urban,575,0.27,2,1,195091,297302,1.52,2,0.13,2.9,1,1,1,0,0.69,0.28,7,141.5,0.53,4,0,1
34,salaried,medium,urban,764,0.37,6,3,918451,330047,0.36,3,0.51,1.3,0,5,0,0,0.57,0.4,12,17.0,0.6,0,0,0
37,salaried,low,urban,613,0.33,7,1,303644,364592,1.2,1,0.21,2.7,1,3,0,0,0.87,0.14,8,88.9,0.27,0,1,0
26,student,low,urban,729,0.36,4,0,385766,423424,1.1,0,0.09,1.6,0,4,0,0,0.78,0.38,4,150.6,0.26,2,1,0
24,self_employed,medium,urban,668,0.61,8,2,668132,5000,0.01,0,0.55,2.8,1,1,0,0,0.8,0.23,14,85.6,0.0,0,0,0
68,salaried,low,urban,727,0.35,6,0,378390,245373,0.65,2,0.06,1.7,0,3,0,0,1.0,0.28,10,58.2,0.02,0,0,0
21,self_employed,high,rural,681,0.4,8,0,2048650,181621,0.09,0,0.54,1.4,0,3,0,0,0.73,0.38,9,70.7,0.56,3,1,0
63,salaried,medium,urban,653,0.47,5,1,812902,156555,0.19,1,0.12,2.2,0,1,1,0,1.0,0.21,17,61.9,0.35,3,0,0
66,self_employed,medium,urban,756,0.05,8,3,862794,155836,0.18,0,0.04,1.2,0,5,0,0,0.92,0.13,13,0.0,0.21,2,0,0
56,self_employed,low,urban,740,0.44,1,1,359974,219681,0.61,0,0.09,1.2,1,3,0,0,1.0,0.22,19,95.4,0.33,0,0,0
63,self_employed,low,urban,707,0.05,3,1,342376,299846,0.88,3,0.27,0.8,0,3,0,0,0.88,0.18,20,151.6,0.0,1,0,0
49,self_employed,high,urban,721,0.22,5,2,1943430,157121,0.08,1,0.6,1.0,1,3,0,0,0.9,0.23,5,11.5,0.75,3,0,0
69,salaried,low,urban,666,0.64,3,0,270203,229666,0.85,0,0.32,0.0,0,2,1,0,0.97,0.54,12,23.8,0.35,3,1,0
57,self_employed,medium,urban,609,0.48,5,1,773303,356119,0.46,1,0.17,1.1,0,4,0,0,0.89,0.76,19,0.0,0.53,2,0,0
51,student,medium,rural,715,0.18,5,0,960781,264329,0.28,2,0.18,0.5,1,3,0,0,0.99,0.5,22,0.0,0.07,1,1,0
64,salaried,medium,urban,700,0.26,2,0,731440,195162,0.27,2,0.6,1.8,2,3,0,0,0.95,0.19,3,0.0,0.24,3,0,0
29,salaried,medium,urban,594,0.46,6,1,647098,157255,0.24,1,0.32,1.4,0,5,0,0,0.61,0.33,8,34.6,0.15,0,1,0
62,self_employed,medium,urban,720,0.6,6,0,479703,255722,0.53,0,0.38,3.4,0,4,0,0,0.92,0.23,23,118.2,0.34,0,0,0
66,salaried,low,urban,724,0.5,9,3,379304,5000,0.01,1,0.1,0.7,0,4,0,0,0.77,0.28,11,77.6,0.7,1,0,0
46,student,medium,urban,636,0.31,6,0,549625,283817,0.52,1,0.37,0.0,1,5,0,0,0.86,0.35,19,67.2,0.54,1,1,0
36,self_employed,medium,rural,771,0.05,3,0,786730,325062,0.41,1,0.22,1.1,1,1,1,0,0.93,0.48,6,80.2,0.51,1,0,0
60,business,medium,urban,698,0.29,5,1,716394,284821,0.4,2,0.34,0.7,2,3,0,0,0.8,0.43,9,0.0,0.15,0,0,0
51,salaried,low,urban,584,0.28,1,0,235019,159042,0.68,1,0.35,0.6,0,3,0,0,0.83,0.39,19,20.1,0.46,2,1,0
47,salaried,high,urban,691,0.56,3,2,1216488,233951,0.19,0,0.53,0.7,1,1,0,0,0.93,0.27,15,16.6,0.52,2,0,0
61,salaried,low,urban,758,0.27,6,0,450000,5000,0.01,2,0.33,0.7,0,2,0,0,0.78,0.53,4,40.1,0.38,2,0,0
42,salaried,medium,urban,704,0.2,5,0,752102,540459,0.72,1,0.03,3.0,0,2,0,0,0.98,0.0,17,90.5,0.43,0,0,0
30,salaried,low,rural,626,0.57,9,0,287203,277332,0.97,5,0.25,0.1,0,3,0,0,0.86,0.4,9,0.0,0.74,1,1,1
43,business,medium,rural,678,0.22,3,1,923893,203612,0.22,3,0.25,1.2,0,4,0,0,0.79,0.61,2,57.1,0.39,1,1,0
25,self_employed,medium,urban,692,0.56,6,0,965290,191524,0.2,0,0.12,2.2,0,3,1,0,0.74,0.0,3,0.0,0.75,0,0,0
69,self_employed,high,urban,609,0.45,5,1,1813456,5000,0.0,3,0.14,1.8,0,3,0,0,0.95,0.26,20,0.0,0.46,1,0,0
57,self_employed,low,urban,466,0.18,1,3,319413,127402,0.4,2,0.53,2.8,0,3,0,0,0.76,0.63,20,61.8,0.63,0,0,1
30,self_employed,low,urban,865,0.42,4,2,297778,236268,0.79,2,0.52,0.0,0,1,0,0,0.81,0.08,18,107.5,0.42,0,0,0
33,salaried,medium,rural,690,0.17,2,0,660831,149403,0.23,4,0.15,0.5,0,5,1,0,1.0,0.41,8,142.8,0.56,1,0,0
53,self_employed,low,urban,707,0.12,6,0,267502,21209,0.08,2,0.33,1.6,0,1,0,0,0.62,0.37,5,185.6,0.26,1,1,0
57,self_employed,medium,urban,641,0.49,8,1,876610,214848,0.25,1,0.18,0.8,0,5,0,0,1.0,0.45,15,32.5,0.49,2,0,0
26,salaried,medium,rural,680,0.38,4,0,450000,258610,0.57,3,0.14,1.3,0,4,0,0,1.0,0.0,12,195.2,0.0,2,0,0
64,salaried,medium,urban,780,0.33,3,0,730206,5000,0.01,2,0.18,1.1,0,4,0,0,0.91,0.4,10,0.0,0.5,1,1,0
55,salaried,low,urban,716,0.4,5,1,290389,229862,0.79,2,0.2,2.6,0,5,0,0,1.0,0.32,14,68.6,0.16,1,1,0
69,salaried,low,urban,583,0.39,4,0,315038,319647,1.01,1,0.44,2.9,1,1,0,0,0.8,0.32,9,91.1,0.29,1,1,1
54,salaried,low,rural,826,0.41,10,0,340653,90424,0.27,1,0.14,2.9,1,4,1,0,0.91,0.28,17,121.4,0.64,1,1,0
40,self_employed,low,urban,675,0.35,3,0,330757,544921,1.65,1,0.08,4.1,1,4,0,0,0.94,0.0,0,96.1,0.64,0,1,1
22,self_employed,low,urban,650,0.55,5,1,338363,50497,0.15,1,0.28,1.3,0,3,0,0,0.76,0.37,1,0.0,0.65,0,0,0
44,salaried,medium,urban,652,0.48,7,1,750953,65707,0.09,0,0.11,2.3,1,4,2,0,0.87,0.13,6,43.4,0.61,0,0,0
38,student,low,urban,643,0.32,8,1,371822,12349,0.03,3,0.03,0.0,0,1,0,0,0.77,0.2,11,45.0,0.25,2,1,0
30,business,low,rural,663,0.36,4,0,222056,159915,0.72,1,0.29,0.7,1,3,0,0,1.0,0.15,19,80.2,0.25,1,1,0
52,student,medium,urban,765,0.38,6,0,857939,23687,0.03,2,0.04,0.5,3,2,0,0,0.75,0.37,9,27.7,0.35,4,1,0
32,self_employed,low,rural,705,0.46,8,2,346049,151176,0.44,1,0.2,2.2,0,5,0,0,0.98,0.47,15,55.5,0.38,1,0,0
22,business,medium,rural,732,0.23,2,0,864678,87218,0.1,3,0.29,0.5,2,1,0,0,0.89,0.24,14,144.9,0.0,1,0,0
25,self_employed,medium,urban,717,0.3,5,1,731628,409056,0.56,1,0.26,1.8,0,5,0,0,0.96,0.31,22,123.9,0.6,0,0,0
52,salaried,low,urban,834,0.25,6,1,359826,15026,0.04,1,0.35,2.7,0,2,0,0,0.87,0.57,3,145.6,0.41,2,1,0
47,salaried,low,rural,604,0.32,8,1,289218,131626,0.46,0,0.08,0.3,0,1,1,0,0.89,0.47,3,11.3,0.6,1,0,0
34,retired,low,urban,708,0.28,11,0,437454,333609,0.76,1,0.23,0.3,0,1,0,0,0.97,0.24,17,59.4,0.54,0,0,0
31,self_employed,medium,urban,759,0.21,3,1,631208,323513,0.51,1,0.21,1.3,0,3,0,0,0.89,0.25,23,116.1,0.0,1,0,0
48,business,low,rural,691,0.55,2,0,291039,151658,0.52,2,0.37,1.6,0,5,1,1,1.0,0.0,12,2.7,0.23,0,0,0
52,salaried,low,urban,619,0.46,7,2,285689,118409,0.41,1,0.16,1.4,0,3,1,0,0.96,0.32,9,109.8,0.18,0,0,0
39,self_employed,medium,rural,637,0.38,5,0,798864,235043,0.29,1,0.27,0.0,0,1,0,0,0.87,0.35,3,65.1,0.98,2,0,0
33,self_employed,high,rural,621,0.22,4,2,1144258,281105,0.25,4,0.39,0.0,0,3,1,0,0.77,0.0,19,22.1,0.2,1,0,0
37,student,high,rural,716,0.41,5,3,1382862,375534,0.27,1,0.13,1.5,0,2,0,0,0.92,0.14,16,152.2,0.58,1,0,0
49,salaried,low,rural,564,0.6,5,0,242728,67294,0.28,3,0.13,3.3,1,3,0,0,0.74,0.59,11,37.5,0.24,4,0,0
66,salaried,high,urban,769,0.53,7,0,1565699,168609,0.11,0,0.27,1.7,1,2,0,0,0.96,0.22,8,0.0,0.0,0,1,0
39,self_employed,medium,rural,739,0.33,9,0,584763,5000,0.01,1,0.32,2.3,1,5,0,0,0.79,0.23,5,0.0,0.21,1,0,0
45,student,low,rural,569,0.39,7,0,314589,107413,0.34,2,0.23,1.1,0,1,0,0,0.72,0.15,17,24.5,0.51,0,0,0
68,salaried,low,urban,564,0.49,1,2,397080,244901,0.62,1,0.25,2.3,0,3,1,0,0.73,0.46,15,49.0,0.64,0,0,0
37,salaried,low,urban,866,0.45,6,0,373688,186178,0.5,1,0.09,1.4,0,2,1,0,0.8,0.14,12,81.0,0.69,0,0,0
66,salaried,medium,rural,708,0.32,3,1,706656,15060,0.02,6,0.15,1.6,1,3,1,0,0.98,0.39,5,0.0,0.43,1,0,0
34,self_employed,medium,urban,715,0.34,6,0,707521,296648,0.42,5,0.11,1.2,0,2,0,0,0.94,0.31,9,126.9,0.0,1,0,0
40,retired,medium,urban,857,0.48,8,2,733969,153041,0.21,2,0.32,1.7,0,4,1,0,0.8,0.14,3,45.6,0.17,0,0,0
57,salaried,medium,urban,590,0.19,6,0,450964,184860,0.41,2,0.45,0.9,0,4,0,0,1.0,0.16,0,0.0,0.38,1,0,0
51,business,high,urban,599,0.32,4,0,1504267,243392,0.16,0,0.32,0.2,1,1,0,1,0.95,0.34,1,66.2,0.25,0,0,1
26,salaried,low,rural,652,0.48,8,0,258728,61898,0.24,1,0.25,3.5,1,5,0,0,0.9,0.39,9,0.0,0.63,3,0,0
32,self_employed,medium,urban,653,0.05,8,0,807532,329572,0.41,4,0.26,1.6,1,3,0,0,0.84,0.36,18,40.2,0.49,1,0,0
46,business,low,urban,722,0.45,2,0,191205,292012,1.53,4,0.27,1.6,0,4,1,0,0.86,0.52,5,0.0,0.22,1,0,0
47,salaried,medium,urban,747,0.31,5,1,673575,200223,0.3,3,0.26,1.6,1,3,0,0,0.7,0.33,21,128.5,0.19,0,0,0
35,business,high,urban,860,0.36,10,0,1252434,301535,0.24,3,0.25,2.6,0,4,0,1,0.85,0.35,18,0.0,0.0,3,1,0
31,salaried,low,urban,741,0.24,9,0,297473,232391,0.78,2,0.08,1.2,1,4,0,0,0.72,0.56,8,74.2,0.22,2,0,0
46,salaried,high,rural,693,0.25,4,1,1415509,5000,0.0,2,0.32,2.0,1,3,0,0,0.88,0.03,20,94.2,0.66,1,0,0
27,salaried,low,urban,626,0.25,5,0,358900,217139,0.61,1,0.19,4.3,0,1,0,0,0.82,0.54,0,25.1,0.13,0,0,1
58,business,medium,rural,859,0.35,9,0,947076,151077,0.16,3,0.37,0.9,0,1,0,0,0.99,0.85,14,0.0,0.2,0,0,0
44,self_employed,low,urban,734,0.1,3,0,261205,213147,0.82,1,0.13,2.4,1,5,0,0,0.68,0.24,2,0.0,0.17,1,1,0
47,salaried,high,rural,560,0.16,5,0,1363099,200661,0.15,1,0.27,1.9,0,1,0,0,1.0,0.12,17,123.1,0.0,1,0,0
43,salaried,low,urban,666,0.31,6,1,395087,233010,0.59,3,0.19,2.2,1,3,1,0,0.85,0.34,10,99.6,0.35,1,0,0
23,self_employed,high,rural,750,0.53,3,0,1712333,191018,0.11,2,0.07,0.4,2,3,0,1,0.87,0.62,15,61.5,0.36,1,1,1
67,salaried,medium,urban,628,0.28,2,2,798686,319104,0.4,0,0.23,1.2,0,5,0,0,1.0,0.57,20,0.0,0.47,1,0,0
38,business,low,urban,810,0.34,4,0,228396,242435,1.06,2,0.31,0.5,0,1,0,0,0.97,0.17,3,59.7,0.4,2,0,1
32,retired,low,urban,652,0.32,8,0,317267,300380,0.95,1,0.02,0.5,0,3,0,0,0.54,0.16,13,156.8,0.42,1,0,0
69,salaried,medium,urban,630,0.09,4,0,929960,200047,0.22,2,0.24,0.6,1,4,0,0,0.85,0.33,12,5.4,0.0,1,0,0
24,self_employed,low,rural,705,0.45,7,3,320688,88619,0.28,4,0.45,1.6,1,2,0,0,1.0,0.38,23,0.0,0.21,1,1,0
38,self_employed,high,rural,587,0.41,8,2,1726775,125112,0.07,2,0.07,1.8,1,4,0,0,0.94,0.23,18,3.4,0.47,4,1,0
41,salaried,low,urban,760,0.27,5,0,423072,247967,0.59,4,0.49,1.4,0,4,0,0,0.97,0.41,0,0.0,0.46,1,0,0
43,business,low,urban,700,0.32,7,0,373484,5000,0.01,0,0.21,0.6,0,3,0,0,0.85,0.04,4,90.2,0.23,0,1,0
35,salaried,medium,rural,739,0.38,6,0,812274,5000,0.01,4,0.64,2.2,0,5,0,0,0.64,0.54,14,150.0,0.52,1,0,0
43,self_employed,low,urban,710,0.42,1,1,267254,45373,0.17,2,0.24,0.9,1,4,0,0,0.91,0.0,7,31.8,0.0,0,0,0
45,salaried,high,rural,689,0.25,4,1,1510191,403749,0.27,0,0.31,0.7,0,3,0,1,0.69,0.0,14,71.2,0.0,4,0,0
34,salaried,high,urban,793,0.26,3,1,1445888,298679,0.21,4,0.56,0.9,0,2,0,0,1.0,0.04,20,78.9,0.43,1,0,0
23,salaried,medium,urban,658,0.21,4,3,1000000,5000,0.0,2,0.31,0.0,1,2,0,0,0.82,0.18,18,16.8,0.0,1,1,0
43,student,low,urban,747,0.17,4,0,353431,393238,1.11,2,0.26,2.2,2,1,0,0,0.71,0.25,9,106.0,0.0,1,0,0
35,business,high,urban,709,0.31,7,1,1466462,342431,0.23,4,0.28,0.5,1,1,0,0,1.0,0.29,18,5.1,0.18,1,1,0
57,self_employed,high,urban,699,0.3,3,0,1733995,197354,0.11,1,0.14,1.0,0,1,0,0,0.75,0.31,19,0.0,0.68,1,0,0
26,salaried,medium,urban,669,0.45,5,1,903783,5000,0.01,2,0.29,1.6,1,2,0,0,1.0,0.43,9,70.1,0.42,2,0,0
59,salaried,high,rural,607,0.24,5,0,1792129,261860,0.15,2,0.29,0.9,1,5,0,0,0.82,0.48,10,107.3,0.02,1,0,0
28,retired,medium,rural,708,0.29,5,0,664753,87745,0.13,1,0.14,0.4,1,1,0,0,0.88,0.02,4,0.0,0.38,1,1,0
31,salaried,medium,urban,596,0.47,7,0,782738,348053,0.44,2,0.23,0.7,0,3,0,0,0.81,0.16,9,102.1,0.14,1,0,0
43,salaried,low,urban,547,0.55,4,0,428582,157073,0.37,1,0.38,2.9,2,2,0,0,0.82,0.18,15,40.5,0.15,2,0,0
37,self_employed,high,urban,708,0.3,3,1,1373734,200861,0.15,2,0.42,1.5,1,2,0,0,0.77,0.22,1,0.0,0.11,1,0,0
48,salaried,high,urban,570,0.58,6,1,1998269,262088,0.13,4,0.15,0.1,2,4,0,0,0.79,0.1,13,0.0,0.34,1,0,0
63,salaried,medium,rural,793,0.3,5,0,749343,128618,0.17,1,0.32,1.5,2,3,0,0,0.94,0.08,17,0.0,0.61,1,1,0
43,self_employed,low,urban,634,0.45,4,1,278203,64514,0.23,2,0.22,0.9,0,5,0,0,0.95,0.16,10,8.0,0.01,0,1,0
37,salaried,medium,urban,690,0.47,5,0,610444,5000,0.01,1,0.27,1.7,0,3,0,0,0.78,0.0,12,15.5,0.13,1,1,0
25,self_employed,high,urban,636,0.17,6,2,1520250,383646,0.25,4,0.2,1.6,0,1,0,0,1.0,0.03,18,86.7,0.37,0,1,0
30,salaried,high,rural,695,0.58,5,2,1913120,327695,0.17,2,0.5,0.7,0,5,0,0,0.61,0.02,3,0.0,0.6,0,1,0
38,salaried,high,rural,739,0.25,5,0,1187498,5000,0.0,5,0.15,1.5,1,1,0,0,0.9,0.62,19,22.9,0.53,1,0,0
43,salaried,medium,urban,755,0.33,5,3,803077,203167,0.25,0,0.25,2.5,0,2,0,0,0.9,0.15,10,64.1,0.37,1,0,0
48,self_employed,low,urban,642,0.19,5,0,340729,62823,0.18,3,0.02,1.4,0,3,0,0,0.86,0.3,2,71.5,0.43,2,1,1
69,self_employed,medium,urban,634,0.51,3,2,471301,193626,0.41,0,0.08,2.6,1,3,2,0,0.67,0.0,7,54.0,0.36,2,0,0
62,salaried,medium,urban,470,0.35,6,1,540248,300089,0.56,3,0.65,2.2,0,3,0,0,1.0,0.54,7,24.5,0.48,1,1,0
41,self_employed,high,urban,790,0.31,6,1,1348934,194844,0.14,2,0.25,1.8,0,5,0,0,0.96,0.08,23,93.9,0.1,1,0,0
64,self_employed,high,urban,642,0.53,7,0,1322033,267215,0.2,0,0.13,0.6,0,4,0,0,0.86,0.47,7,79.3,0.54,2,0,0
32,business,medium,rural,696,0.07,5,0,870366,427991,0.49,2,0.6,1.6,1,3,0,0,0.56,0.32,8,0.0,0.14,2,0,0
22,salaried,medium,urban,754,0.51,2,3,675052,391355,0.58,3,0.24,1.5,0,5,1,0,0.95,0.73,17,260.0,0.31,0,0,1
59,business,low,urban,835,0.44,8,1,222659,342246,1.54,1,0.24,0.4,1,4,0,0,0.74,0.0,2,104.6,0.83,1,1,1
44,self_employed,medium,urban,582,0.37,4,2,741232,447077,0.6,1,0.17,1.3,0,3,0,0,1.0,0.19,14,53.4,0.32,1,0,0
29,salaried,medium,rural,637,0.37,4,0,736976,175348,0.24,0,0.05,2.8,1,4,0,0,0.81,0.0,19,48.2,0.59,0,1,0
45,self_employed,medium,urban,642,0.31,5,1,912402,265460,0.29,1,0.32,2.2,0,3,0,0,0.97,0.44,3,54.2,0.13,0,0,0
29,salaried,low,rural,562,0.16,10,1,253203,150107,0.59,1,0.13,1.4,0,1,0,0,1.0,0.38,19,22.1,0.49,0,1,0
44,salaried,low,rural,682,0.35,3,0,361840,99521,0.28,2,0.27,3.1,1,5,0,0,1.0,0.38,22,41.3,0.39,1,1,0
35,self_employed,medium,rural,656,0.26,5,0,642499,230234,0.36,3,0.11,2.0,2,4,0,0,0.77,0.13,5,94.9,0.36,1,0,0
43,salaried,medium,urban,660,0.52,3,1,933337,223734,0.24,3,0.13,0.0,2,4,0,0,0.84,0.42,15,25.1,0.19,2,0,0
38,self_employed,low,rural,620,0.29,5,0,372717,56187,0.15,2,0.23,0.0,1,3,1,0,1.0,0.18,14,0.0,0.0,0,0,0
50,self_employed,low,urban,686,0.5,2,1,236739,131734,0.56,4,0.04,2.2,0,4,1,0,0.89,0.26,12,23.2,0.38,4,1,0
29,salaried,medium,rural,701,0.21,1,0,478973,218281,0.46,3,0.15,1.1,0,3,0,0,0.73,0.25,18,0.0,0.23,3,1,0
48,salaried,medium,rural,694,0.21,2,0,851604,46307,0.05,4,0.19,0.1,2,1,0,0,0.96,0.38,14,6.3,0.2,3,0,0
46,self_employed,medium,urban,643,0.11,7,0,891072,304252,0.34,2,0.15,1.2,0,4,0,0,1.0,0.52,23,82.8,0.3,1,1,0
31,retired,low,rural,731,0.24,7,0,356323,284725,0.8,0,0.46,2.9,1,4,0,0,0.81,0.04,11,129.6,0.0,2,0,0
67,business,high,urban,714,0.28,6,1,1389775,108521,0.08,5,0.19,0.0,1,3,0,1,0.71,0.0,18,67.2,0.28,1,0,0
47,salaried,low,rural,638,0.34,5,1,242178,103088,0.43,1,0.48,0.2,0,4,0,0,0.89,0.95,18,127.5,0.11,2,0,0
32,student,high,urban,659,0.15,5,1,1814322,117856,0.06,1,0.59,0.2,0,4,0,0,0.83,0.45,10,64.6,0.27,1,0,0
49,self_employed,medium,urban,649,0.52,3,0,595406,213324,0.36,0,0.6,1.2,0,4,0,0,0.62,0.52,11,50.6,0.03,0,0,0
63,retired,medium,urban,593,0.09,5,1,1000000,246332,0.25,0,0.31,2.2,1,2,0,0,0.89,0.23,21,0.0,0.0,0,0,0
59,retired,low,rural,654,0.28,7,0,297903,255626,0.86,1,0.19,1.2,0,5,0,0,0.88,0.1,17,45.6,0.78,1,0,0
30,salaried,medium,rural,608,0.4,4,1,573173,269232,0.47,0,0.34,3.4,0,5,0,0,1.0,0.5,0,26.1,0.57,0,0,0
58,salaried,low,urban,685,0.37,6,0,382328,5000,0.01,1,0.12,1.1,0,1,0,0,0.77,0.08,2,17.0,0.15,2,1,0
56,business,medium,urban,680,0.06,5,0,736835,297621,0.4,0,0.53,1.8,0,4,0,0,0.71,0.41,6,14.7,0.62,5,1,0
41,salaried,medium,urban,598,0.47,3,3,773356,7232,0.01,1,0.42,0.0,1,3,0,0,0.98,0.61,5,86.8,0.37,3,1,0
63,salaried,medium,urban,718,0.66,2,0,897596,207155,0.23,2,0.1,0.0,0,4,0,0,0.83,0.22,22,31.9,0.27,0,0,0
26,self_employed,low,rural,601,0.39,4,0,273503,180916,0.66,1,0.12,3.5,0,1,0,0,1.0,0.4,23,0.2,0.5,0,1,0
41,self_employed,low,rural,665,0.27,5,0,254405,320845,1.26,0,0.38,2.1,1,2,0,0,0.87,0.42,12,40.9,0.0,4,1,0
69,salaried,low,urban,573,0.37,5,1,283479,120229,0.42,3,0.19,0.2,1,1,1,0,0.62,0.45,4,65.6,0.16,0,1,0
61,student,medium,urban,638,0.2,7,0,778219,210565,0.27,2,0.12,1.8,0,2,0,0,0.66,0.69,14,0.0,0.23,2,0,0
53,self_employed,high,urban,638,0.19,9,1,1508425,175184,0.12,1,0.34,1.0,0,2,1,0,0.81,0.6,18,176.8,0.37,1,0,0
31,salaried,low,urban,845,0.46,5,0,275072,287648,1.05,6,0.18,2.0,1,5,0,0,0.87,0.53,17,19.0,0.39,0,0,1
57,self_employed,medium,urban,578,0.56,1,1,537654,225538,0.42,1,0.18,2.9,1,2,1,0,1.0,0.52,17,12.3,0.0,0,0,0
43,self_employed,medium,urban,671,0.26,5,0,678966,253429,0.37,2,0.06,2.3,1,3,0,0,0.87,0.3,12,8.3,0.73,0,0,0
50,salaried,low,urban,594,0.42,6,0,352208,388080,1.1,5,0.06,0.7,0,3,0,0,0.85,0.19,9,93.2,0.0,2,1,1
39,salaried,low,urban,779,0.33,3,0,450000,115161,0.26,1,0.15,1.7,1,5,1,1,0.73,0.59,20,58.8,0.29,0,0,0
25,self_employed,low,urban,824,0.48,3,1,404394,391401,0.97,1,0.14,1.8,0,1,0,0,0.77,0.5,18,118.4,0.06,0,0,1
35,salaried,medium,urban,654,0.23,9,0,691976,5000,0.01,1,0.11,1.1,0,4,0,0,0.8,0.43,18,64.0,0.54,0,0,0
46,retired,medium,urban,804,0.07,5,1,916981,5000,0.01,2,0.44,0.2,0,5,0,0,1.0,0.74,0,0.0,0.43,1,0,1
55,salaried,low,urban,705,0.37,3,0,239878,134717,0.56,2,0.5,0.0,0,4,0,0,0.73,0.28,17,61.6,0.4,2,0,0
65,retired,low,rural,661,0.56,5,2,314433,237653,0.76,2,0.29,1.1,1,4,0,0,0.74,0.61,15,84.2,0.53,0,0,0
54,salaried,low,urban,652,0.1,9,1,279686,275889,0.99,0,0.1,2.4,0,2,0,0,0.94,0.53,0,93.1,0.0,1,1,0
36,student,low,urban,576,0.2,4,0,288678,185720,0.64,4,0.34,1.3,0,5,0,0,0.81,0.65,10,3.4,0.15,1,0,0
36,self_employed,medium,rural,659,0.32,3,1,971938,429100,0.44,1,0.26,1.7,0,2,0,0,1.0,0.15,13,138.9,0.0,2,1,0
67,salaried,medium,rural,654,0.44,8,1,630164,193488,0.31,4,0.2,0.5,2,2,1,0,0.97,0.56,20,134.3,0.45,1,0,0
55,salaried,low,urban,681,0.35,3,0,341334,392268,1.15,1,0.46,1.4,1,1,0,0,0.82,0.17,0,103.4,0.72,2,0,1
34,salaried,low,rural,688,0.45,7,1,347934,164602,0.47,4,0.06,1.5,2,3,0,0,0.8,0.57,23,0.0,0.41,0,0,0
48,salaried,low,rural,741,0.21,4,1,372339,5000,0.01,3,0.31,0.7,1,1,0,0,0.9,0.0,8,220.8,0.0,0,0,0
54,self_employed,medium,rural,776,0.36,4,2,865784,167740,0.19,3,0.13,1.1,1,4,0,0,0.81,0.37,4,18.5,0.18,1,0,0
